,Outbound Flight Date,Return Flight Date,"Price, €",Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,Outbound Flight Duration,Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,Return Flight Duration,Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport,"Outbound Flight Duration, min","Return Flight Duration, min"
132,2024-05-03,2024-05-10,1211,Finnair + Japan Airlines,13:30,13:55,1,18h 25,1,HEL,VNO,HND,Japan Airlines + British Airways,13:30,13:55,1,25h 50,1,HEL,HND,VNO,1105,1550
133,2024-05-03,2024-05-10,1213,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Japan Airlines + British Airways,13:30,13:50,1,25h 50,1,HEL,HND,VNO,1100,1550
134,2024-05-03,2024-05-10,1405,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,18h 10,1,FRA,HND,VNO,1210,1090
135,2024-05-03,2024-05-10,1191,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Finnair,13:30,13:50,1,27h,2,"KIX, HEL",HND,VNO,1100,1620
136,2024-05-03,2024-05-10,1310,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,09:50,0,19h 25,1,MUC,HND,VNO,1310,1165
137,2024-05-03,2024-05-10,1461,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,06:55,0,18h 10,1,FRA,HND,VNO,1135,1090
138,2024-05-03,2024-05-10,1266,British Airways + Japan Airlines,10:10,13:55,1,21h 45,1,HEL,VNO,HND,Jetstar + Finnair,10:10,13:55,1,21h 10,2,"KIX, HEL",NRT,VNO,1305,1270
139,2024-05-03,2024-05-10,1383,Lufthansa,06:00,08:00,1,20h,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:00,0,19h 25,1,MUC,HND,VNO,1200,1165
140,2024-05-03,2024-05-10,1405,LOT + Lufthansa,06:20,06:55,1,18h 35,2,"WAW, MUC",VNO,HND,ANA (All Nippon Airways),06:20,06:55,0,20h 15,1,FRA,HND,VNO,1115,1215
141,2024-05-03,2024-05-10,1379,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,19h 25,1,MUC,HND,VNO,1210,1165
142,2024-05-03,2024-05-10,1417,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Jetstar + Finnair,13:30,13:05,1,21h 10,2,"KIX, HEL",NRT,VNO,1055,1270
143,2024-05-03,2024-05-10,1386,Finnair,10:10,13:05,1,20h 55,1,HEL,VNO,NRT,Finnair,10:10,13:05,0,18h 45,1,HEL,HND,VNO,1255,1125
144,2024-05-03,2024-05-10,1290,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,27h 20,2,"KIX, IST",HND,VNO,920,1640
145,2024-05-03,2024-05-10,1176,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,30h 05,1,IST,NRT,VNO,1005,1805
146,2024-05-03,2024-05-10,1405,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,18h 10,1,FRA,HND,VNO,1265,1090
147,2024-05-03,2024-05-10,1427,LOT + Lufthansa,06:20,06:55,1,18h 35,2,"WAW, MUC",VNO,HND,Lufthansa,06:20,06:55,0,20h 15,1,FRA,HND,VNO,1115,1215
148,2024-05-03,2024-05-10,1452,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,06:55,0,19h 25,1,MUC,HND,VNO,1135,1165
149,2024-05-03,2024-05-10,1379,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,19h 25,1,MUC,HND,VNO,1265,1165
150,2024-05-03,2024-05-10,1447,airBaltic + Lufthansa,05:35,08:00,1,20h 25,2,"RIX, MUC",VNO,HND,ANA (All Nippon Airways),05:35,08:00,0,18h 10,1,FRA,HND,VNO,1225,1090
151,2024-05-03,2024-05-10,1458,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,18h 10,1,FRA,HND,VNO,1210,1090
152,2024-05-03,2024-05-10,1284,LOT,11:00,18:30,1,25h 30,1,WAW,VNO,NRT,LOT,11:00,18:30,1,18h 20,1,WAW,NRT,VNO,1530,1100
153,2024-05-03,2024-05-10,1485,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,22h 35,2,"KIX, IST",HND,VNO,920,1355
154,2024-05-03,2024-05-10,1566,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Turkish Airlines,19:15,18:30,1,18h 45,1,IST,HND,VNO,1035,1125
155,2024-05-03,2024-05-10,1339,Finnair + Japan Airlines,10:10,13:05,1,20h 55,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,21h 10,2,"KIX, HEL",NRT,VNO,1255,1270
156,2024-05-03,2024-05-10,1381,Finnair + Japan Airlines,10:10,13:05,1,20h 55,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,19h 55,1,HEL,NRT,VNO,1255,1195
157,2024-05-03,2024-05-10,1423,Finnair,10:10,13:05,1,20h 55,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,0,18h 45,1,HEL,HND,VNO,1255,1125
158,2024-05-03,2024-05-10,860,Turkish Airlines,11:35,07:55,2,38h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,27h 20,2,"KIX, IST",HND,VNO,2300,1640
159,2024-05-03,2024-05-10,1093,Scandinavian Airlines,15:50,07:55,2,34h 05,1,CPH,VNO,HND,Scandinavian Airlines,15:50,07:55,0,17h 50,1,CPH,HND,VNO,2045,1070
160,2024-05-03,2024-05-10,1452,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,18h 10,1,FRA,HND,VNO,1265,1090
161,2024-05-03,2024-05-10,1475,LOT + Lufthansa,06:20,06:55,1,18h 35,2,"WAW, MUC",VNO,HND,Lufthansa,06:20,06:55,0,20h 15,2,"MUC, FRA",HND,VNO,1115,1215
162,2024-05-03,2024-05-10,1268,British Airways + Japan Airlines,10:10,13:05,1,20h 55,1,HEL,VNO,NRT,Japan Airlines + British Airways,10:10,13:05,1,24h 35,1,HEL,NRT,VNO,1255,1475
163,2024-05-03,2024-05-10,1240,British Airways + Japan Airlines,10:10,13:05,1,20h 55,1,HEL,VNO,NRT,Japan Airlines + British Airways,10:10,13:05,1,25h 50,1,HEL,HND,VNO,1255,1550
164,2024-05-03,2024-05-10,1337,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Japan Airlines + British Airways,13:30,13:05,1,25h 50,1,HEL,HND,VNO,1055,1550
165,2024-05-03,2024-05-10,1380,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,Lufthansa,06:00,09:50,0,20h 15,1,FRA,HND,VNO,1310,1215
166,2024-05-03,2024-05-10,1483,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,06:55,0,20h 15,1,FRA,HND,VNO,1135,1215
167,2024-05-03,2024-05-10,1564,Finnair + Japan Airlines,13:30,13:55,1,18h 25,1,HEL,VNO,HND,Turkish Airlines,13:30,13:55,1,18h 45,1,IST,HND,VNO,1105,1125
168,2024-05-03,2024-05-10,1287,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,30h 05,1,IST,NRT,VNO,920,1805
169,2024-05-03,2024-05-10,1477,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,19h 25,1,MUC,HND,VNO,1210,1165
170,2024-05-03,2024-05-10,1027,Turkish Airlines,11:35,07:55,2,38h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,18h 45,1,IST,HND,VNO,2300,1125
171,2024-05-03,2024-05-10,1268,British Airways + Japan Airlines,10:10,13:50,1,21h 40,1,HEL,VNO,HND,Japan Airlines + British Airways,10:10,13:50,1,24h 35,1,HEL,NRT,VNO,1300,1475
172,2024-05-03,2024-05-10,1316,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Finnair,13:30,13:05,1,27h,2,"KIX, HEL",HND,VNO,1055,1620
173,2024-05-03,2024-05-10,1394,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,0,20h 15,1,FRA,HND,VNO,1310,1215
174,2024-05-03,2024-05-10,1452,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,20h 15,1,FRA,HND,VNO,1210,1215
175,2024-05-03,2024-05-10,1240,British Airways + Japan Airlines,10:10,13:50,1,21h 40,1,HEL,VNO,HND,Japan Airlines + British Airways,10:10,13:50,1,25h 50,1,HEL,HND,VNO,1300,1550
176,2024-05-03,2024-05-10,1464,Lufthansa,06:00,08:00,1,20h,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,08:00,0,20h 15,1,FRA,HND,VNO,1200,1215
177,2024-05-03,2024-05-10,1291,LOT,09:00,18:30,1,27h 30,1,WAW,VNO,NRT,LOT,09:00,18:30,1,18h 20,1,WAW,NRT,VNO,1650,1100
178,2024-05-03,2024-05-10,1339,Finnair + Japan Airlines,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Japan Airlines + British Airways,13:30,13:50,1,25h 50,1,HEL,HND,VNO,1100,1550
179,2024-05-03,2024-05-10,1465,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,20h 15,1,FRA,HND,VNO,1210,1215
180,2024-05-03,2024-05-10,828,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,42h 15,2,"KIX, IST",HND,VNO,1760,2535
181,2024-05-03,2024-05-10,1284,LOT,14:45,18:30,1,21h 45,1,WAW,VNO,NRT,LOT,14:45,18:30,1,24h 30,1,WAW,NRT,VNO,1305,1470
182,2024-05-03,2024-05-10,870,Turkish Airlines,11:35,07:55,2,38h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,30h 05,1,IST,NRT,VNO,2300,1805
183,2024-05-03,2024-05-10,1329,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,LOT,09:00,11:20,1,24h 30,1,WAW,NRT,VNO,1220,1470
184,2024-05-03,2024-05-10,1482,Lufthansa,06:00,08:00,1,20h,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways),06:00,08:00,0,20h 15,1,FRA,HND,VNO,1200,1215
185,2024-05-03,2024-05-10,910,Scandinavian Airlines,17:45,07:55,2,32h 10,2,"ARN, CPH",VNO,HND,Scandinavian Airlines,17:45,07:55,1,33h 25,1,CPH,HND,VNO,1930,2005
186,2024-05-03,2024-05-10,1477,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,19h 25,1,MUC,HND,VNO,1265,1165
187,2024-05-03,2024-05-10,1492,LOT + Lufthansa,06:20,06:55,1,18h 35,2,"WAW, MUC",VNO,HND,Lufthansa,06:20,06:55,1,21h 30,1,FRA,HND,VNO,1115,1290
188,2024-05-03,2024-05-10,1562,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,18h 10,1,FRA,HND,VNO,1210,1090
189,2024-05-03,2024-05-10,827,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,43h 15,2,"OSA, IST",HND,VNO,1760,2595
190,2024-05-03,2024-05-10,1487,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,20h 15,1,FRA,HND,VNO,1210,1215
191,2024-05-03,2024-05-10,1550,LOT + Lufthansa,06:20,06:55,1,18h 35,2,"WAW, MUC",VNO,HND,Lufthansa,06:20,06:55,1,20h 15,2,"MUC, FRA",HND,VNO,1115,1215
192,2024-05-03,2024-05-10,1206,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,33h 15,2,"KIX, IST",HND,VNO,1005,1995
193,2024-05-03,2024-05-10,1461,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,Austrian Airlines + LOT,06:00,09:50,1,19h 30,2,"VIE, WAW",NRT,VNO,1310,1170
194,2024-05-03,2024-05-10,1464,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,20h 15,1,FRA,HND,VNO,1265,1215
195,2024-05-03,2024-05-10,1498,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,20h 15,1,FRA,HND,VNO,1210,1215
196,2024-05-03,2024-05-10,1465,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,20h 15,1,FRA,HND,VNO,1265,1215
197,2024-05-03,2024-05-10,1515,Lufthansa + ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,0,18h 10,1,FRA,HND,VNO,1310,1090
198,2024-05-03,2024-05-10,1354,LOT + ANA (All Nippon Airways),09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,LOT,09:00,11:20,1,24h 30,1,WAW,NRT,VNO,1220,1470
199,2024-05-03,2024-05-10,1533,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Austrian Airlines + LOT,06:00,08:10,1,19h 30,2,"VIE, WAW",NRT,VNO,1210,1170
200,2024-05-03,2024-05-10,1556,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways),06:00,06:55,0,20h 15,1,FRA,HND,VNO,1135,1215
201,2024-05-03,2024-05-10,1457,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,Lufthansa,06:00,09:50,0,20h 15,2,"MUC, FRA",HND,VNO,1310,1215
202,2024-05-03,2024-05-10,1555,Lufthansa,06:00,08:00,1,20h,2,"FRA, MUC",VNO,HND,Austrian Airlines + LOT,06:00,08:00,1,19h 30,2,"VIE, WAW",NRT,VNO,1200,1170
203,2024-05-03,2024-05-10,1487,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,20h 15,1,FRA,HND,VNO,1265,1215
204,2024-05-03,2024-05-10,1530,Lufthansa,06:00,08:00,1,20h,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,08:00,0,20h 15,2,"MUC, FRA",HND,VNO,1200,1215
205,2024-05-03,2024-05-10,1526,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,20h 15,2,"MUC, FRA",HND,VNO,1210,1215
206,2024-05-03,2024-05-10,1564,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,19h 25,1,MUC,HND,VNO,1210,1165
207,2024-05-03,2024-05-10,1498,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,20h 15,1,FRA,HND,VNO,1265,1215
208,2024-05-03,2024-05-10,1645,airBaltic + Japan Airlines,15:30,17:20,1,19h 50,1,CDG,VNO,HND,Japan Airlines + Finnair,15:30,17:20,1,17h 50,1,HEL,HND,VNO,1190,1070
209,2024-05-03,2024-05-10,1672,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Turkish Airlines,13:30,13:50,1,18h 45,1,IST,HND,VNO,1100,1125
210,2024-05-03,2024-05-10,1216,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,34h 15,2,"OSA, IST",HND,VNO,1005,2055
211,2024-05-03,2024-05-10,1583,Lufthansa + ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,18h 10,1,FRA,HND,VNO,1265,1090
212,2024-05-03,2024-05-10,1533,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Austrian Airlines + LOT,13:40,16:45,1,19h 30,2,"VIE, WAW",NRT,VNO,1265,1170
213,2024-05-03,2024-05-10,871,Turkish Airlines,11:35,07:55,2,38h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,33h 15,2,"KIX, IST",HND,VNO,2300,1995
214,2024-05-03,2024-05-10,1179,Turkish Airlines,20:35,08:55,2,30h 20,1,IST,VNO,NRT,ANA (All Nippon Airways) + Turkish Airlines,20:35,08:55,1,22h 35,2,"KIX, IST",HND,VNO,1820,1355
215,2024-05-03,2024-05-10,1289,LOT,06:20,18:30,1,30h 10,1,WAW,VNO,NRT,LOT,06:20,18:30,1,18h 20,1,WAW,NRT,VNO,1810,1100
216,2024-05-03,2024-05-10,1028,Turkish Airlines,11:35,07:55,2,38h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,22h 35,2,"KIX, IST",HND,VNO,2300,1355
217,2024-05-03,2024-05-10,1637,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,18h 10,1,FRA,HND,VNO,1210,1090
218,2024-05-03,2024-05-10,1695,LOT + Asiana Airlines,11:00,11:20,1,18h 20,2,"WAW, ICN",VNO,NRT,Turkish Airlines,11:00,11:20,1,18h 45,1,IST,HND,VNO,1100,1125
219,2024-05-03,2024-05-10,1732,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,18h 45,1,IST,HND,VNO,1055,1125
220,2024-05-03,2024-05-10,1731,airBaltic + Japan Airlines,15:30,17:20,1,19h 50,1,CDG,VNO,HND,Japan Airlines + Finnair,15:30,17:20,1,16h 35,1,HEL,NRT,VNO,1190,995
221,2024-05-03,2024-05-10,1526,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,20h 15,2,"MUC, FRA",HND,VNO,1265,1215
222,2024-05-03,2024-05-10,870,Turkish Airlines,11:35,07:55,2,38h 20,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,34h 15,2,"OSA, IST",HND,VNO,2300,2055
223,2024-05-03,2024-05-10,1564,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,19h 25,1,MUC,HND,VNO,1265,1165
224,2024-05-03,2024-05-10,1655,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,18h 10,1,FRA,HND,VNO,1210,1090
225,2024-05-03,2024-05-10,1484,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,1,21h 30,1,FRA,HND,VNO,1310,1290
226,2024-05-03,2024-05-10,1320,Lufthansa,18:20,06:55,2,30h 35,1,MUC,VNO,HND,ANA (All Nippon Airways),18:20,06:55,0,18h 10,1,FRA,HND,VNO,1835,1090
227,2024-05-03,2024-05-10,1626,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,19h 25,1,MUC,HND,VNO,1210,1165
228,2024-05-03,2024-05-10,1033,Scandinavian Airlines,17:45,07:55,2,32h 10,2,"ARN, CPH",VNO,HND,Air China + Scandinavian Airlines,17:45,07:55,1,30h 10,2,"PVG, CPH",NRT,VNO,1930,1810
229,2024-05-03,2024-05-10,1548,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,21h 30,1,FRA,HND,VNO,1210,1290
230,2024-05-03,2024-05-10,1564,Lufthansa + ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,09:50,0,19h 25,1,MUC,HND,VNO,1310,1165
231,2024-05-03,2024-05-10,1553,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,1,21h 30,1,FRA,HND,VNO,1210,1290
232,2024-05-03,2024-05-10,1328,Lufthansa,18:20,06:55,2,30h 35,1,MUC,VNO,HND,Lufthansa,18:20,06:55,0,18h 10,1,FRA,HND,VNO,1835,1090
233,2024-05-03,2024-05-10,1333,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,33h 15,2,"KIX, IST",HND,VNO,920,1995
234,2024-05-03,2024-05-10,1655,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,18h 10,1,FRA,HND,VNO,1265,1090
235,2024-05-03,2024-05-10,1575,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,Lufthansa,06:00,09:50,0,19h 25,1,MUC,HND,VNO,1310,1165
236,2024-05-03,2024-05-10,1333,Lufthansa,19:30,08:10,2,30h 40,1,FRA,VNO,HND,ANA (All Nippon Airways),19:30,08:10,0,18h 10,1,FRA,HND,VNO,1840,1090
237,2024-05-03,2024-05-10,1336,Lufthansa,19:30,08:10,2,30h 40,1,FRA,VNO,HND,Lufthansa,19:30,08:10,0,18h 10,1,FRA,HND,VNO,1840,1090
238,2024-05-03,2024-05-10,1567,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,21h 30,1,FRA,HND,VNO,1210,1290
239,2024-05-03,2024-05-10,1571,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,1,21h 30,1,FRA,HND,VNO,1210,1290
240,2024-05-03,2024-05-10,1339,Turkish Airlines,20:35,08:55,2,30h 20,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,18h 45,1,IST,HND,VNO,1820,1125
241,2024-05-03,2024-05-10,1381,Lufthansa,19:30,06:55,2,29h 25,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways),19:30,06:55,0,18h 10,1,FRA,HND,VNO,1765,1090
242,2024-05-03,2024-05-10,1477,airBaltic + Emirates,18:20,22:35,1,22h 15,2,"MUC, DXB",VNO,HND,Emirates + LOT,18:20,22:35,0,22h 15,2,"DXB, WAW",HND,VNO,1335,1335
243,2024-05-03,2024-05-10,1632,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,20h 15,2,"MUC, FRA",HND,VNO,1210,1215
244,2024-05-03,2024-05-10,1685,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,06:55,0,20h 15,2,"MUC, FRA",HND,VNO,1135,1215
245,2024-05-03,2024-05-10,1333,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,34h 15,2,"OSA, IST",HND,VNO,920,2055
246,2024-05-03,2024-05-10,1631,Lufthansa + ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,19h 25,1,MUC,HND,VNO,1265,1165
247,2024-05-03,2024-05-10,1390,Lufthansa,19:30,06:55,2,29h 25,2,"FRA, MUC",VNO,HND,Lufthansa,19:30,06:55,0,18h 10,1,FRA,HND,VNO,1765,1090
248,2024-05-03,2024-05-10,1553,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,1,21h 30,1,FRA,HND,VNO,1265,1290
249,2024-05-03,2024-05-10,1723,airBaltic + Japan Airlines,15:30,17:20,1,19h 50,1,CDG,VNO,HND,Japan Airlines + Finnair,15:30,17:20,0,18h 45,1,HEL,HND,VNO,1190,1125
250,2024-05-03,2024-05-10,1319,Lufthansa + ANA (All Nippon Airways),19:30,09:50,2,32h 20,1,FRA,VNO,HND,Lufthansa,19:30,09:50,0,18h 10,1,FRA,HND,VNO,1940,1090
251,2024-05-03,2024-05-10,1813,Finnair + Japan Airlines,13:30,13:55,1,18h 25,1,HEL,VNO,HND,LOT,13:30,13:55,1,18h 20,1,WAW,NRT,VNO,1105,1100
252,2024-05-03,2024-05-10,1648,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,20h 15,1,FRA,HND,VNO,1210,1215
253,2024-05-03,2024-05-10,1650,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,20h 15,1,FRA,HND,VNO,1210,1215
254,2024-05-03,2024-05-10,1567,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,1,21h 30,1,FRA,HND,VNO,1265,1290
255,2024-05-03,2024-05-10,1681,airBaltic + Japan Airlines,15:30,17:20,1,19h 50,1,CDG,VNO,HND,Japan Airlines + Finnair,15:30,17:20,1,19h 55,1,HEL,NRT,VNO,1190,1195
256,2024-05-03,2024-05-10,1571,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,1,21h 30,1,FRA,HND,VNO,1265,1290
257,2024-05-03,2024-05-10,1289,LOT,09:00,18:30,1,27h 30,1,WAW,VNO,NRT,LOT,09:00,18:30,1,24h 30,1,WAW,NRT,VNO,1650,1470
258,2024-05-03,2024-05-10,1398,Turkish Airlines,11:35,19:20,1,25h 45,1,IST,VNO,HND,Jetstar + Turkish Airlines,11:35,19:20,1,22h 10,2,"KIX, IST",NRT,VNO,1545,1330
259,2024-05-03,2024-05-10,1278,Turkish Airlines,20:35,08:55,2,30h 20,1,IST,VNO,NRT,Jetstar + Turkish Airlines,20:35,08:55,1,22h 10,2,"KIX, IST",NRT,VNO,1820,1330
260,2024-05-03,2024-05-10,1848,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,18h 45,1,IST,HND,VNO,1055,1125
261,2024-05-03,2024-05-10,1555,ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,09:50,1,21h 30,1,FRA,HND,VNO,1310,1290
262,2024-05-03,2024-05-10,1603,Lufthansa + ANA (All Nippon Airways),06:00,09:50,1,21h 50,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,0,20h 15,1,FRA,HND,VNO,1310,1215
